Route,Year,Month,MonthStart,Flights,PrimaryAircraft,DistinctAircraft,AvgTOW_kg,MedianTOW_kg,AvgPassengers,TotalPassengerProxy,AvgPayloadKg,TotalPayloadKg,ExactLoadJoinShare,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgFuelPerNM,FuelPerFlightKg,FuelPerPassengerProxy,FuelPerPassengerNMProxy,TowRegime,TowRegimeRank,MedianMonthlyFlights,AvgMonthlyFlights,MedianRouteTOW_kg,MedianRoutePassengers,MedianRoutePayloadKg,MedianTowRegimeRank,MedianFuelPerNM,MedianFuelPerPassengerProxy,MedianFuelPerPassengerNMProxy,FlightsPctVsMedian,TowPctVsMedian,PassengerPctVsMedian,PayloadPctVsMedian,RegimeShiftVsMedian,FuelPerNMPctVsMedian,FuelPerPassengerPctVsMedian,FuelPerPassengerNMPctVsMedian
MOC -> CNF,2024,3,2024-03-01,64,ATR,1,20665.953125,21173.0,55.421875,3547.0,4605.46875,294750.0,1.0,36443,569.421875,196.765625,2.892668174875101,569.421875,10.274316323653792,0.052216012444520184,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.36633663366336633,0.0,-0.0053065984072809816,-0.004436046909317885,0.0,-0.020031175892442857,-0.005972258986954758,-0.016409088596153986
MOC -> CNF,2024,4,2024-04-01,103,ATR,1,20097.52427184466,20051.0,56.213592233009706,5790.0,4671.26213592233,481140.0,1.0,58252,565.5533980582525,192.88349514563106,2.9324735970957403,565.5533980582525,10.060794473229706,0.0521599552394755,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.019801980198019802,-0.02750557159000327,0.008902879485735085,0.009786506088366885,0.0,-0.0065460229303859795,-0.02663024108016136,-0.01746503589697926
MOC -> CNF,2024,5,2024-05-01,116,ATR,2,20845.53448275862,20966.0,55.71754563894523,6463.235294117647,4625.989858012171,536614.8235294118,0.9827586206896551,66132,570.1034482758621,193.7543103448276,2.9450570302053487,570.1034482758621,10.232027303754267,0.05280928865811639,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.1485148514851485,0.008689720559821484,0.0,0.0,0.0,-0.002283047918331064,-0.010063670774968716,-0.005233568591340678
MOC -> CNF,2024,6,2024-06-01,114,ATR,1,20510.298245614034,21003.5,55.98245614035088,6382.0,4652.561403508772,530392.0,1.0,62403,547.3947368421053,193.7280701754386,2.82529342553843,547.3947368421053,9.777969288624256,0.05047265107100589,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.12871287128712872,-0.007531947761831847,0.004754525677105175,0.005743969682635492,0.0,-0.04285617685711441,-0.053993237361258356,-0.049248716174056885
MOC -> CNF,2024,7,2024-07-01,97,ATR,1,20721.443298969072,21240.0,54.90175864160096,5325.470588235294,4564.3159490600365,442738.64705882355,0.9587628865979382,55310,570.2061855670103,195.1443298969072,2.9243249898700676,570.2061855670103,10.385936619796098,0.053221821127382406,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.039603960396039604,0.0026851011242227524,-0.01464147402742114,-0.013332045863722695,0.0,-0.009306581887827266,0.00482687034976839,0.002537288822564006
MOC -> CNF,2024,8,2024-08-01,113,ATR,2,20217.94690265487,20197.0,55.73555439875065,6298.117647058823,4627.189484643415,522872.4117647059,0.9911504424778761,63961,566.0265486725664,194.60265486725663,2.910863504487326,566.0265486725664,10.155574027720702,0.05218620493460417,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.1188118811881188,-0.021678468911417864,0.00032321523855549937,0.00025932322985245754,0.0,-0.013867020625960737,-0.017460433233384535,-0.016970571453086433
MOC -> CNF,2024,9,2024-09-01,77,ATR,1,19958.623376623378,20082.0,56.20779220779221,4328.0,4671.272727272727,359688.0,1.0,42821,556.1168831168832,192.16883116883116,2.895099810984172,556.1168831168832,9.893946395563772,0.051485697942718824,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.2376237623762376,-0.03422681470814678,0.008798782559874763,0.009788795620061023,0.0,-0.019207394029330783,-0.04277259182254698,-0.030165993285141413
MOC -> CNF,2024,10,2024-10-01,117,ATR,1,19999.36752136752,20115.0,55.76370035193564,6524.35294117647,4633.403720462544,542108.2352941176,0.9743589743589743,65894,563.1965811965812,193.45299145299145,2.911750826176001,563.1965811965812,10.099698865787909,0.0522075093795699,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.15841584158415842,-0.03225525576297272,0.0008283694563557119,0.001602654281122618,0.0,-0.013566416637086897,-0.022866287914627238,-0.016569260486205138
MOC -> CNF,2024,11,2024-11-01,92,ATR,2,20410.07608695652,20293.5,55.85166240409207,5138.35294117647,4640.622122762148,426937.23529411765,0.967391304347826,54162,588.7173913043479,196.31956521739133,2.9912464279428357,588.7173913043479,10.540731751991942,0.053691702812808446,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.0891089108910891,-0.012381574490940874,0.0024070831478458185,0.0031630559510705415,0.0,0.013364847744293905,0.019803113121485007,0.011388431098340701
MOC -> CNF,2024,12,2024-12-01,103,ATR,2,21573.135922330097,21066.0,57.83495145631068,5957.0,4799.922330097087,494392.0,1.0,65101,632.0485436893204,200.35922330097088,3.161212094959881,632.0485436893204,10.928487493704885,0.05454446924706126,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.019801980198019802,0.043897457419114175,0.038002496217016214,0.03759897393282584,0.0,0.07094526996211101,0.05731801453759049,0.027451957878991233
MOC -> CNF,2025,1,2025-01-01,95,ATR,2,21079.736842105263,21200.0,56.915789473684214,5407.0,4735.926315789474,449913.0,1.0,55887,588.2842105263157,198.35263157894738,2.9686489843781967,588.2842105263157,10.33604586646939,0.05210944661631821,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.0594059405940594,0.020022484063640947,0.021505682294473465,0.023764958668660754,0.0,0.005709358466187429,0.0,-0.018416464785537566
MOC -> CNF,2025,2,2025-02-01,91,ATR,2,20927.31868131868,20710.0,55.05494505494506,5010.0,4568.263736263736,415712.0,1.0,52872,581.010989010989,192.8417582417582,3.0130802330719457,581.010989010989,10.553293413173654,0.0547251461996286,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.09900990099009901,0.012647157125431654,-0.0118921351685856,-0.012478652898136733,0.0,0.020761634048375038,0.021018438725105098,0.030855362316168464
MOC -> CNF,2025,3,2025-03-01,88,ATR,2,21631.397727272728,20735.5,57.04545454545455,5020.0,4736.659090909091,416826.0,1.0,53632,609.4545454545455,192.35340909090908,3.168920178356729,609.4545454545455,10.683665338645419,0.05554185594701968,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.12871287128712872,0.046716674349987324,0.02383286792843111,0.023923362630214624,0.0,0.0735565896731449,0.03363176563522435,0.04623969074688338
MOC -> CNF,2025,4,2025-04-01,97,ATR,1,20354.917525773195,20771.0,56.21649484536083,5453.0,4672.783505154639,453260.0,1.0,55944,576.7422680412371,195.70103092783506,2.9480806991323156,576.7422680412371,10.259306803594352,0.052423366167025864,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.039603960396039604,-0.015050629281189037,0.008954974607977739,0.010115380400461118,0.0,-0.0012586990806085071,-0.0074244119914350865,-0.01250317492419288
MOC -> CNF,2025,5,2025-05-01,112,ATR,2,21370.723214285714,20935.0,55.660714285714285,6234.0,4623.517857142857,517834.0,1.0,67043,598.5982142857143,192.36160714285714,3.1165765948910047,598.5982142857143,10.754411292909849,0.055907264722128765,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.10891089108910891,0.03410295595963294,-0.0010199902486591889,-0.0005343723062929777,0.0,0.05582379875574342,0.04047635158021642,0.05312288104270282
MOC -> CNF,2025,6,2025-06-01,101,ATR,2,20865.841584158417,20916.0,55.57425742574257,5613.0,4610.504950495049,465661.0,1.0,57893,573.1980198019802,194.2861386138614,2.9517961221974693,573.1980198019802,10.314092285765188,0.053087123761639925,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.0,0.009672356167139878,-0.0025716892508363494,-0.0033473716960926133,0.0,0.0,-0.0021239825159272236,0.0
MOC -> CNF,2025,7,2025-07-01,115,ATR,2,20958.486956521738,21036.0,55.38260869565217,6369.0,4594.791304347826,528401.0,1.0,66596,579.0956521739131,193.73217391304348,2.9913445350866286,579.0956521739131,10.456272570262207,0.053972824229781766,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.13861386138613863,0.014155351546203497,-0.006011336993619219,-0.006744189810600109,0.0,0.013398084167045164,0.01163178892063914,0.016683903843022603
MOC -> CNF,2025,8,2025-08-01,127,ATR,2,20531.496062992126,20570.0,55.09448818897638,6997.0,4571.370078740158,580564.0,1.0,72855,573.6614173228346,192.51653543307086,2.9798499401795815,573.6614173228346,10.412319565528083,0.05408532592852507,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.25742574257425743,-0.006506211506171405,-0.011182428135049655,-0.011807154997845964,0.0,0.009503982260545637,0.0073793886021856474,0.018803093785360363
MOC -> CNF,2025,9,2025-09-01,127,ATR,2,20936.645669291338,20465.0,55.24409448818898,7016.0,4584.188976377953,582192.0,1.0,77240,608.1889763779527,195.75039370078738,3.10964134087798,608.1889763779527,11.009122006841505,0.056240612336491164,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.25742574257425743,0.013098478577495467,-0.008497343975347748,-0.009036094526195151,0.0,0.053474295698648214,0.06511930665435647,0.059402136552176694
MOC -> CNF,2025,10,2025-10-01,108,ATR,2,21190.777777777777,20432.0,55.157407407407405,5957.0,4580.231481481482,494665.0,1.0,65841,609.6388888888889,194.80740740740742,3.1316170915063193,609.6388888888889,11.052711096189357,0.056736605878001556,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,0.06930693069306931,0.025395618077875486,-0.01005317490414194,-0.009891586003249865,0.0,0.06091916984259128,0.06933649859709519,0.06874514680335159
MOC -> CNF,2025,11,2025-11-01,41,ATR,2,20182.170731707316,19644.0,55.048780487804876,2257.0,4568.731707317073,187318.0,1.0,24727,603.0975609756098,196.3780487804878,3.0604938181847725,603.0975609756098,10.955693398316349,0.055788788341423375,ATR,0,101.0,97.56521739130434,20665.953125,55.71754563894523,4625.989858012171,0.0,2.9517961221974693,10.33604586646939,0.053087123761639925,-0.594059405940594,-0.02340963372782662,-0.012002774771775034,-0.012377491618561762,0.0,0.036824255974150066,0.05995015307131359,0.05089114625825025
MOC -> VCP,2024,8,2024-08-01,1,ATR,1,16407.0,16407.0,0.0,0.0,0.0,0.0,0.0,1081,1081.0,435.0,2.485057471264368,1081.0,,,ATR,0,1.0,1.0,16407.0,0.0,0.0,0.0,2.4625850340136055,,,0.0,0.0,,,0.0,0.009125547723375855,,
MOC -> VCP,2024,12,2024-12-01,1,ATR,1,16263.0,16263.0,0.0,0.0,0.0,0.0,0.0,1025,1025.0,447.0,2.2930648769574944,1025.0,,,ATR,0,1.0,1.0,16407.0,0.0,0.0,0.0,2.4625850340136055,,,0.0,-0.00877674163466813,,,0.0,-0.06883829582112799,,
MOC -> VCP,2025,6,2025-06-01,1,ATR,1,16853.0,16853.0,0.0,0.0,0.0,0.0,1.0,1086,1086.0,441.0,2.4625850340136055,1086.0,,,ATR,0,1.0,1.0,16407.0,0.0,0.0,0.0,2.4625850340136055,,,0.0,0.027183519229597122,,,0.0,0.0,,
MVD -> CNF,2024,9,2024-09-01,1,A320,1,54284.0,54284.0,114.50882463387157,114.50882463387157,9923.66691701089,9923.66691701089,0.0,4865,4865.0,1154.0,4.215771230502599,4865.0,42.48580854405992,0.03681612525481796,E2,2,1.0,1.0,54123.0,104.40479502742656,9002.27717755092,2.0,3.9239627368544574,46.61385422476151,0.03766641237139831,0.0,0.002974705762799549,0.09677744785371915,0.10235074096114812,0.0,0.07436576573661927,-0.08855834277931798,-0.02257414664811596
MVD -> CNF,2025,5,2025-05-01,1,E2,1,53962.0,53962.0,94.30076542098153,94.30076542098153,8080.88743809095,8080.88743809095,0.0,4785,4785.0,1317.4,3.6321542432063154,4785.0,50.74189990546309,0.03851669948797866,E2,2,1.0,1.0,54123.0,104.40479502742656,9002.27717755092,2.0,3.9239627368544574,46.61385422476151,0.03766641237139831,0.0,-0.002974705762799549,-0.09677744785371929,-0.10235074096114821,0.0,-0.07436576573661927,0.08855834277931783,0.022574146648115773
MVD -> REC,2024,1,2024-01-01,5,A320,1,72444.8,72158.0,134.0,670.0,11069.0,55345.0,1.0,48443,9688.6,2017.7,4.801868698877452,9688.6,72.30298507462686,0.035834358464899074,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.2857142857142857,0.1948343824734051,0.14204545454545459,0.1515414224780663,0.0,0.22179620986192627,0.058068788767446824,0.06147734659417454
MVD -> REC,2024,2,2024-02-01,7,A320,1,71273.42857142857,71902.0,134.0,938.0,11069.0,77483.0,1.0,67784,9683.42857142857,2038.2428571428572,4.750058813637966,9683.42857142857,72.26439232409382,0.035454260060742565,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.0,0.17551491637640235,0.14204545454545459,0.1515414224780663,0.0,0.208613608381427,0.05750402944569056,0.05021815673358475
MVD -> REC,2024,3,2024-03-01,7,A320,1,71735.71428571429,72579.0,134.0,938.0,11069.0,77483.0,0.8571428571428571,66400,9485.714285714286,2021.0142857142857,4.694534605755323,9485.714285714286,70.78891257995735,0.035026428600893576,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.0,0.18313940931385073,0.14204545454545459,0.1515414224780663,0.0,0.19448592788852687,0.03591212609456287,0.03754502898009489
MVD -> REC,2024,4,2024-04-01,7,A320,1,68533.71428571429,68827.0,134.0,938.0,11069.0,77483.0,1.0,63092,9013.142857142857,2028.4285714285713,4.442692898660683,9013.142857142857,67.26226012793177,0.033159787372034816,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.0,0.13032872182931293,0.14204545454545459,0.1515414224780663,0.0,0.13040686565066917,-0.01569626717532892,-0.017748199740411717
MVD -> REC,2024,5,2024-05-01,6,A320,1,67655.33333333333,67955.5,134.0,804.0,11069.0,66414.0,1.0,54139,9023.166666666666,2020.0833333333333,4.4669722644980006,9023.166666666666,67.33706467661692,0.03333380537599121,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.14285714285714285,0.11584155694219189,0.14204545454545459,0.1515414224780663,0.0,0.13658455167628264,-0.014601590957743977,-0.012593477373045074
MVD -> REC,2024,6,2024-06-01,9,A320,1,71371.66666666667,72847.0,134.0,1206.0,11069.0,99621.0,1.0,83984,9331.555555555555,2019.3555555555556,4.6209214898054745,9331.555555555555,69.63847429519072,0.03448549419818844,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.2857142857142857,0.17713516039473334,0.14204545454545459,0.1515414224780663,0.0,0.17575567271002163,0.019076820591500055,0.02152159116614918
MVD -> REC,2024,7,2024-07-01,8,A320,1,68756.75,68320.0,134.0,1072.0,11069.0,88552.0,1.0,71414,8926.75,2017.4875,4.425630091308758,8926.75,66.61753731343283,0.03302004959804352,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.14285714285714285,0.13400725693394544,0.14204545454545459,0.1515414224780663,0.0,0.1260653738982896,-0.025131024076769988,-0.02188748080778591
MVD -> REC,2024,8,2024-08-01,8,A320,1,68668.25,69256.0,134.0,1072.0,11069.0,88552.0,1.0,74022,9252.75,2014.6625000000001,4.592691986956019,9252.75,69.05037313432835,0.03427391592106785,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.14285714285714285,0.1325476236290168,0.14204545454545459,0.1515414224780663,0.0,0.16857290663484475,0.010470654714612386,0.015254266793231377
MVD -> REC,2024,9,2024-09-01,6,A320,1,71103.0,71583.0,134.0,804.0,11069.0,66414.0,1.0,56117,9352.833333333334,2017.6333333333332,4.6349287383703395,9352.833333333334,69.79726368159204,0.03459363132461731,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.14285714285714285,0.17270403254624925,0.14204545454545459,0.1515414224780663,0.0,0.1793197025243201,0.021400515713705104,0.024724804923763118
MVD -> REC,2024,10,2024-10-01,8,A320,1,68535.875,69249.0,134.0,1072.0,11069.0,88552.0,1.0,71548,8943.5,2024.625,4.41795394076542,8943.5,66.74253731343283,0.03296538238608771,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.14285714285714285,0.13036435855850909,0.14204545454545459,0.1515414224780663,0.0,0.12411224018549727,-0.023301796715556322,-0.02350682072563021
MVD -> REC,2024,11,2024-11-01,8,A320,1,67242.0,68321.0,134.0,1072.0,11069.0,88552.0,1.0,70001,8750.125,2018.3125,4.3351269520969815,8750.125,65.29944029850746,0.032353483565358415,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.14285714285714285,0.10902443717529348,0.14204545454545459,0.1515414224780663,0.0,0.10303759046568461,-0.04441981707225437,-0.041632350648206085
MVD -> REC,2024,12,2024-12-01,4,E2,1,55966.0,55505.5,109.0,436.0,8884.0,35536.0,1.0,29794,7448.5,2024.2,3.6797240835184795,7448.5,68.3348623853211,0.033758947922794734,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.42857142857142855,-0.07695098820748231,-0.07102272727272724,-0.07577071123903324,-1.0,-0.06372430807374156,0.0,0.0
MVD -> REC,2025,1,2025-01-01,7,E2,1,57927.0,58786.0,109.0,763.0,8884.0,62188.0,1.0,53688,7669.714285714285,2021.542857142857,3.79427039116255,7669.714285714285,70.36435124508519,0.03480725179605367,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.0,-0.04460815305533408,-0.07102272727272724,-0.07577071123903324,-1.0,-0.03457893711307357,0.02969917241247035,0.031052622719652395
MVD -> REC,2025,2,2025-02-01,6,E2,1,57371.166666666664,57959.0,109.0,654.0,8884.0,53304.0,1.0,47738,7956.333333333333,2024.3166666666666,3.930171545891524,7956.333333333333,72.99388379204893,0.036058530265545875,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.14285714285714285,-0.05377552983864318,-0.07102272727272724,-0.07577071123903324,-1.0,0.0,0.0681792754693339,0.06811771350251161
MVD -> REC,2025,3,2025-03-01,9,E2,1,56087.555555555555,55686.0,109.0,981.0,8884.0,79956.0,1.0,68993,7665.888888888889,2014.8999999999999,3.8047806222258718,7665.888888888889,70.32925586136595,0.03490458874453618,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.2857142857142857,-0.07494616857710948,-0.07102272727272724,-0.07577071123903324,-1.0,-0.03190469479550631,0.02918559292325817,0.03393591602325643
MVD -> REC,2025,4,2025-04-01,6,E2,2,60631.666666666664,57707.5,117.33333333333333,704.0,9612.333333333334,57674.0,1.0,47070,7845.0,2029.2,3.8658539392063744,7845.0,66.86079545454545,0.03294933740121499,A320,3,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.14285714285714285,0.0,0.0,0.0,0.0,-0.016365088885849068,-0.02157122849628056,-0.02398210167660709
MVD -> REC,2025,5,2025-05-01,5,E2,1,55316.8,55152.0,109.0,545.0,8884.0,44420.0,1.0,37579,7515.8,2014.1200000000001,3.730890772529461,7515.8,68.95229357798165,0.03423445156097037,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.2857142857142857,-0.08765826438329798,-0.07102272727272724,-0.07577071123903324,-1.0,-0.05070536261206841,0.009035376250251676,0.01408526235068391
MVD -> REC,2025,6,2025-06-01,6,E2,1,55770.0,54881.0,109.0,654.0,8884.0,53304.0,1.0,44082,7347.0,2017.55,3.641404838760664,7347.0,67.40366972477064,0.03340867375022708,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.14285714285714285,-0.08018362241952771,-0.07102272727272724,-0.07577071123903324,-1.0,-0.07347432644071922,-0.013626904745922094,-0.010375743147230602
MVD -> REC,2025,7,2025-07-01,7,E2,1,56937.142857142855,57667.0,109.0,763.0,8884.0,62188.0,1.0,52745,7535.0,2011.1000000000001,3.7465469867028287,7535.0,69.12844036697248,0.03437344754958604,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.0,-0.060933898285117395,-0.07102272727272724,-0.07577071123903324,-1.0,-0.04672176698766511,0.011613076458347396,0.018202570417675284
MVD -> REC,2025,8,2025-08-01,7,E2,1,55851.857142857145,57001.0,109.0,763.0,8884.0,62188.0,1.0,51725,7389.285714285715,2027.814285714286,3.643882648772039,7389.285714285715,67.79161205766711,0.033430878032200025,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.0,-0.07883354996799559,-0.07102272727272724,-0.07577071123903324,-1.0,-0.07284386795247208,-0.007949826906663793,-0.009718012876023007
MVD -> REC,2025,9,2025-09-01,4,E2,1,56159.75,56062.5,109.0,436.0,8884.0,35536.0,1.0,29440,7360.0,2013.175,3.6558250595430932,7360.0,67.5229357798165,0.033540519716277285,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.42857142857142855,-0.07375546331674863,-0.07102272727272724,-0.07577071123903324,-1.0,-0.0698052192238845,-0.01188158689669073,-0.00647023144847359
MVD -> REC,2025,10,2025-10-01,8,E2,1,56138.5,56160.5,109.0,872.0,8884.0,71072.0,1.0,59179,7397.375,2021.025,3.6601111053173785,7397.375,67.8658256880734,0.03357990410216271,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,0.14285714285714285,-0.07410594024024846,-0.07102272727272724,-0.07577071123903324,-1.0,-0.06871466993761587,-0.006863798080150305,-0.005303595984137004
MVD -> REC,2025,11,2025-11-01,2,E2,1,55342.0,55342.0,109.0,218.0,8884.0,17768.0,1.0,14518,7259.0,2021.1999999999998,3.5914356405159573,7259.0,66.59633027522936,0.03294890672631574,E2,2,7.0,6.521739130434782,60631.666666666664,117.33333333333333,9612.333333333334,3.0,3.930171545891524,68.3348623853211,0.033758947922794734,-0.7142857142857143,-0.08724263998460646,-0.07102272727272724,-0.07577071123903324,-1.0,-0.08618858017270785,-0.02544136403302673,-0.02399485903208615
MVD -> VCP,2024,3,2024-03-01,1,A320,1,51508.0,51508.0,2.5,2.5,195.0,195.0,0.0,3492,3492.0,871.7,4.005965355053344,3492.0,1396.8,1.6023861420213377,E2,2,1.0,3.3,53290.09523809524,2.5,195.0,2.0,4.176899477652949,1417.6,1.624453144270742,0.0,-0.033441397132675396,0.0,0.0,0.0,-0.040923685981462746,-0.014672686230248276,-0.013584265158543992
MVD -> VCP,2024,4,2024-04-01,1,A320,1,52346.0,52346.0,2.5,2.5,195.0,195.0,0.0,3711,3711.0,865.8,4.286209286209287,3711.0,1484.4,1.7144837144837144,E2,2,1.0,3.3,53290.09523809524,2.5,195.0,2.0,4.176899477652949,1417.6,1.624453144270742,0.0,-0.017716148448921065,0.0,0.0,0.0,0.026170083608945387,0.04712189616252835,0.055422078827265554
