Route,Recommendation,Months,TotalFlights,AvgFlightsPctVsMedian,AvgTOWPctVsMedian,AvgPriorityScore
CMG -> VCP,Current seasonal downgauge appears justified,1,1,-0.9230769230769231,-0.15737675378118957,15.092646016413422
REC -> GRU,Maintain current assignment,23,3190,0.005040957781978579,0.0004079265022354313,14.984384542483143
CNF -> BRC,Maintain current assignment,3,16,0.0666666666666667,0.0035576068855630682,14.765170779927045
MGF -> VCP,Strong review for smaller aircraft,1,19,-0.7205882352941176,0.35059342961772105,14.695272401086907
REC -> LDB,Maintain current assignment,2,4,0.0,-1.1102230246251565e-16,14.628919615029309
VCP -> PLU,Strong review for smaller aircraft,3,3,-0.5,0.3208862994350283,14.540103395997003
IMP -> CNF,Current seasonal downgauge appears justified,2,14,-0.588235294117647,-0.1294685388309359,14.528363352739591
VCP -> BRC,Review larger aircraft,1,10,0.25,-0.011889831522708434,14.5
REC -> FOR,Maintain current assignment,19,2052,0.009345794392523364,-0.014775857519679577,14.489463911718849
JOI -> VCP,Maintain current assignment,15,1003,-0.0019900497512437814,0.06540612566564216,14.293593399024708
CNF -> CFB,Strong review for smaller aircraft,2,8,-0.7894736842105263,0.2681746410881753,14.151797508215784
REC -> FLN,Review larger aircraft,1,5,0.25,-0.012760424906444101,13.95348640567168
VCP -> CNF,Maintain current assignment,20,2828,-0.011188811188811189,0.002341063656822868,13.860637102976252
IGU -> CNF,Review larger aircraft,3,15,0.25,-0.0007976486026751675,13.85720876146995
PMW -> CNF,Current seasonal downgauge appears justified,1,9,-0.4375,-0.02543149162990159,13.745156524602976
REC -> JDO,Maintain current assignment,13,248,-0.1705685618729097,0.160795796152651,13.727953481622567
VCP -> VCP,Review smaller aircraft,5,15,-0.25,0.32395406848496094,13.511554690386495
VCP -> CGH,Review larger aircraft,2,10,0.25,-0.06773246533754815,13.5
VCP -> CGH,Efficient peak upgauge candidate,1,5,0.25,0.12962473787987863,13.5
IGU -> CNF,Current seasonal downgauge appears justified,3,8,-0.3333333333333333,-0.1496002501136413,13.409185308401048
NVT -> VCP,Current seasonal downgauge appears justified,2,101,-0.46842105263157896,-0.07655392552960386,13.16430333251257
CNF -> NVT,Maintain current assignment,7,18,-0.14285714285714285,-0.01382138164370642,13.083560596408853
CFB -> VCP,Maintain current assignment,2,2,0.0,0.0,12.957708048682644
NVT -> REC,Maintain current assignment,2,12,0.0,0.0,12.891368218924363
CNF -> PLU,Maintain current assignment,11,19,-0.13636363636363635,0.17210689572894297,12.88173087789774
GRU -> CNF,Current seasonal downgauge appears justified,1,16,-0.6521739130434783,-0.06030453463391976,12.59787419850209
CFB -> CNF,Strong review for smaller aircraft,2,8,-0.8,0.22931749199863,12.562388963409852
BPS -> REC,Maintain current assignment,3,3,0.0,-0.24509033778476041,12.554482347115211
CNF -> RAO,Strong review for smaller aircraft,2,20,-0.7530864197530864,0.42544004146089304,12.40023731769255
VCP -> SDU,Maintain current assignment,9,1040,-0.03703703703703703,0.0005375552012597594,12.394176709976188
VCP -> BYO,Current seasonal downgauge appears justified,4,9,-0.4375,-0.08140400393387848,12.358212884900887
CGH -> CNF,Maintain current assignment,16,2343,-0.049107142857142856,-0.004738528882506568,12.350796709118027
VCP -> GIG,Maintain current assignment,20,1293,-0.07642857142857143,-0.016920090933172365,12.254089536301844
VCP -> LDB,Maintain current assignment,12,599,-0.021241830065359475,0.18219733275883856,12.175469405071603
NVT -> VCP,Maintain current assignment,19,1812,0.003878116343490302,-0.016493737202780644,12.068069816270071
REC -> FEN,Maintain current assignment,10,1322,0.0248062015503876,-0.009890861520724846,12.048338301545218
CNF -> VCP,Maintain current assignment,19,2440,-0.04163393558523174,0.0005345713512373117,12.025491720910628
VCP -> JOI,Maintain current assignment,16,1084,-0.03214285714285714,0.04387591735725715,12.014848973000316
VCP -> SSA,Maintain current assignment,22,2062,0.018774703557312252,0.005335713352595882,11.877263357159855
REC -> PMW,Maintain current assignment,2,13,0.0,-1.0755285551056204e-16,11.78815992662786
PNZ -> REC,Maintain current assignment,11,376,-0.050505050505050504,-0.022306189937551443,11.701380244464975
CNF -> VDC,Review smaller aircraft,2,26,-0.2777777777777778,0.2682220690608718,11.549364437781694
CNF -> CGB,Current seasonal downgauge appears justified,8,141,-0.49642857142857144,-0.14641927398330426,11.504676406916769
IGU -> CNF,Strong review for smaller aircraft,1,1,-0.75,0.2811207394807262,11.494866758189211
CNF -> VDC,Maintain current assignment,12,216,0.0,0.011427975582831313,11.311439431531122
BSB -> CNF,Current seasonal downgauge appears justified,1,43,-0.4189189189189189,-0.049374282976650724,11.260283017061086
CNF -> UDI,Maintain current assignment,21,2011,0.01874366767983789,0.0018764326414793728,11.23259293649494
CNF -> RBR,Current seasonal downgauge appears justified,1,16,-0.3333333333333333,-0.007593802909832458,11.186561338097437
PPB -> REC,Maintain current assignment,6,19,0.055555555555555546,-0.007912820420025996,11.067799332398616
POA -> CNF,Current seasonal downgauge appears justified,1,4,-0.8918918918918919,-0.08667786911822253,11.019909336647059
REC -> VCP,Maintain current assignment,23,3157,-0.026518655565834107,-0.002627321621002404,10.980730083011988
VCP -> VCP,Strong review for smaller aircraft,1,1,-0.75,0.23846867462428104,10.962301357790324
JJG -> VCP,Maintain current assignment,13,250,-0.08424908424908424,0.18005643547994957,10.961509092047258
SSA -> REC,Maintain current assignment,22,1895,-0.021177685950413225,-0.0012084531381952718,10.934364216240155
SMT -> CNF,Maintain current assignment,7,137,0.03007518796992481,0.007763996579336001,10.858639760424365
PPB -> VCP,Maintain current assignment,11,491,-0.029644268774703556,-0.0050733326469378165,10.85300459739753
CNF -> JTC,Maintain current assignment,3,3,0.0,0.5067499292672083,10.842203740283459
CWB -> VCP,Maintain current assignment,20,3199,-0.01265432098765432,0.010333661713428807,10.825431520569406
PMW -> VCP,Current seasonal downgauge appears justified,1,13,-0.38095238095238093,-0.023557012019996142,10.821034743267155
GRU -> REC,Maintain current assignment,23,3224,-0.033283358320839576,-0.0034943411449162684,10.805662609281612
JJD -> REC,Maintain current assignment,2,2,0.0,0.0,10.776496162660223
VCP -> JJG,Maintain current assignment,13,260,-0.04761904761904762,0.11018687403567241,10.735208535682027
PPB -> VCP,Strong review for smaller aircraft,1,22,-0.5217391304347826,0.2254308913447691,10.672908750212077
VCP -> CXJ,Current seasonal downgauge appears justified,1,14,-0.36363636363636365,-0.09463466151591474,10.450410876268721
VCP -> RAO,Maintain current assignment,23,2412,-0.0012422360248447188,0.005253922254565368,10.440623920056526
PMW -> REC,Maintain current assignment,2,15,0.0,0.0,10.379100165333314
CNF -> CPV,Current seasonal downgauge appears justified,1,2,-0.6,-0.14158691839533427,10.36524941888721
SJP -> VCP,Maintain current assignment,20,2138,0.018095238095238095,-0.001992058665828281,10.31544722392331
PMW -> VCP,Maintain current assignment,19,400,0.002506265664160398,-0.020457582124284685,10.287477280422808
AJU -> REC,Review smaller aircraft,2,90,-0.3382352941176471,0.2120954423032591,10.282255680348632
REC -> PNZ,Maintain current assignment,12,376,-0.050505050505050504,-0.1783618974531583,10.261753814119798
VIX -> VCP,Maintain current assignment,21,1607,-0.03134418324291742,-0.00103154806831657,10.227853083673521
REC -> MVD,Maintain current assignment,16,111,-0.008928571428571428,0.06070080768188753,10.186423043032745
FOR -> VCP,Maintain current assignment,18,913,0.014444444444444446,-0.0008673301133643943,10.173076653718036
VCP -> VIX,Maintain current assignment,22,1672,-0.02564102564102564,-0.014142521585886176,10.023066872921559
BPS -> VCP,Current seasonal downgauge appears justified,4,93,-0.41875,-0.10068297338670965,10.0
VCP -> BPS,Current seasonal downgauge appears justified,4,77,-0.4797297297297297,-0.11831908190272453,10.0
PNZ -> REC,Current seasonal downgauge appears justified,3,70,-0.35185185185185186,-0.3598263611140813,10.0
VCP -> IGU,Current seasonal downgauge appears justified,2,53,-0.4111111111111111,-0.07339850303094878,10.0
MCZ -> CNF,Current seasonal downgauge appears justified,2,51,-0.43333333333333335,-0.0896953480739565,10.0
UDI -> VCP,Current seasonal downgauge appears justified,1,33,-0.5,-0.32543978693979503,10.0
CNF -> AJU,Current seasonal downgauge appears justified,4,31,-0.515625,-0.13995370011947858,10.0
CNF -> SSA,Current seasonal downgauge appears justified,1,26,-0.7078651685393258,-0.036570056280405355,10.0
VDC -> CNF,Current seasonal downgauge appears justified,2,25,-0.537037037037037,-0.3583837710996828,10.0
VCP -> PPB,Current seasonal downgauge appears justified,1,23,-0.46511627906976744,-0.41261822401666914,10.0
FOR -> VCP,Current seasonal downgauge appears justified,1,22,-0.56,-0.030196402216570245,10.0
PPB -> VCP,Current seasonal downgauge appears justified,1,21,-0.5434782608695652,-0.42639667221695043,10.0
REC -> PNZ,Current seasonal downgauge appears justified,1,21,-0.36363636363636365,-0.37371999378959836,10.0
THE -> CNF,Current seasonal downgauge appears justified,2,19,-0.4722222222222222,-0.10780945520621821,10.0
MVD -> REC,Current seasonal downgauge appears justified,4,15,-0.4642857142857143,-0.08140183897303385,10.0
VCP -> IOS,Current seasonal downgauge appears justified,1,14,-0.36363636363636365,-0.1190007161730955,10.0
CKS -> CNF,Current seasonal downgauge appears justified,1,13,-0.5806451612903226,-0.12648525030675936,10.0
IOS -> VCP,Current seasonal downgauge appears justified,1,10,-0.6,-0.026706767721974747,10.0
REC -> MVD,Current seasonal downgauge appears justified,2,7,-0.5,-0.06431051472661954,10.0
THE -> REC,Current seasonal downgauge appears justified,1,7,-0.8055555555555556,-0.19827207913758893,10.0
CNF -> CNF,Current seasonal downgauge appears justified,5,5,-0.5,-0.4228736211434011,10.0
PHB -> CNF,Current seasonal downgauge appears justified,1,4,-0.3333333333333333,-0.07216795962239461,10.0
VCP -> BVB,Current seasonal downgauge appears justified,2,4,-0.3333333333333333,-0.02866595524825072,10.0
VCP -> VCP,Current seasonal downgauge appears justified,2,4,-0.5,-0.3908054507596842,10.0
CNF -> JJD,Current seasonal downgauge appears justified,2,3,-0.7,-0.1460251234073153,10.0
CWB -> REC,Current seasonal downgauge appears justified,2,3,-0.625,-0.10360649492092545,10.0
RAO -> VCP,Maintain current assignment,23,2418,-0.008203445447087777,0.005634959847251211,9.930986709211616
REC -> AJU,Review smaller aircraft,2,90,-0.3382352941176471,0.19796625641084023,9.86626482739273
VIX -> CNF,Maintain current assignment,18,1487,-0.01653439153439153,0.0031491423742200583,9.83310381603464
VCP -> SJP,Maintain current assignment,19,2017,0.011027568922305763,0.007722256558402412,9.746298028932333
MVD -> REC,Maintain current assignment,16,112,0.0,0.0556894762186191,9.722639775406712
CNF -> PVH,Maintain current assignment,22,452,-0.06611570247933884,-0.0013394269856273442,9.629834268149299
BPS -> CNF,Maintain current assignment,18,1422,-0.036585365853658534,-0.014824578653416246,9.593192675855716
UDI -> CNF,Maintain current assignment,20,1913,-0.003645833333333333,-0.0009708824060431519,9.569716543636714
CGB -> VCP,Maintain current assignment,22,2060,-0.03467666354264292,0.003953740435654209,9.512072162365168
FOR -> REC,Maintain current assignment,21,2174,-0.02336028751123091,0.026362953695409357,9.432404362125762
VCP -> UDI,Maintain current assignment,8,444,-0.02631578947368421,0.07294473520410985,9.42708717444826
REC -> CGR,Maintain current assignment,2,12,0.0,0.0,9.392849868974846
VCP -> POA,Maintain current assignment,18,2381,-0.08140432098765432,-0.0022019308384432137,9.319326465148086
CNF -> CGB,Maintain current assignment,12,443,0.05476190476190476,0.011182768016379166,9.257273303598918
BSB -> VCP,Maintain current assignment,21,2188,-0.035273368606701945,-0.009602898526271691,9.23825054199533
CNF -> REC,Maintain current assignment,21,2649,-0.058635394456289985,0.0024482671492252967,9.20871320491021
REC -> REC,Maintain current assignment,4,8,0.0,0.010791555517686513,9.205175217719102
PPB -> VCP,Review smaller aircraft,3,86,-0.3768115942028986,0.1934274693292115,9.124103312593688
POA -> VCP,Maintain current assignment,18,2558,-0.0772005772005772,-0.004038292448657787,9.115153684855802
UDI -> VCP,Maintain current assignment,10,632,-0.04242424242424243,0.030606319264808335,9.087398199606517
VDC -> CNF,Review smaller aircraft,5,86,-0.36296296296296293,0.16539787312710366,9.078344280886112
POA -> REC,Strong review for smaller aircraft,2,8,-0.8333333333333333,0.2149592052847727,9.04881037218229
MVD -> REC,Review smaller aircraft,1,5,-0.2857142857142857,0.1948343824734051,8.871848394477052
FEN -> REC,Maintain current assignment,9,1162,0.00086132644272179,-0.011510836149627732,8.800724237471726
CNF -> RBR,Maintain current assignment,14,298,-0.11309523809523811,0.0013744709661653715,8.718585640017809
CNF -> IMP,Current seasonal downgauge appears justified,3,21,-0.5333333333333333,-0.109904074524309,8.700048160571578
THE -> REC,Maintain current assignment,13,458,-0.021367521367521368,-0.01997701118278872,8.633279312628478
VCP -> QNS,Maintain current assignment,2,121,0.0,0.009322962742406809,8.606911593250928
CNF -> SSA,Maintain current assignment,21,1853,-0.00856072766185126,-0.0009594347655564344,8.574134689791412
VCP -> BVB,Strong review for smaller aircraft,1,1,-0.6666666666666666,0.11579855965942079,8.53546096755992
CNF -> SJP,Strong review for smaller aircraft,1,7,-0.8292682926829268,0.16026311888962264,8.45333959414801
REC -> CNF,Maintain current assignment,19,2528,-0.021671826625386997,0.0014529133469875775,8.440332564477268
JDO -> REC,Strong review for smaller aircraft,3,14,-0.7543859649122807,0.37302426024627827,8.42989361943695
CNF -> IOS,Review smaller aircraft,4,32,-0.3333333333333333,0.30481002389824174,8.35998993756679
PLU -> VCP,Maintain current assignment,8,24,0.0,0.14490780973520825,8.354491841372164
PNZ -> VCP,Current seasonal downgauge appears justified,2,15,-0.48275862068965514,-0.09561873430102029,8.342446160771457
QNS -> VCP,Maintain current assignment,3,174,-0.06451612903225806,-0.07488576795976826,8.296959004370311
CWB -> REC,Maintain current assignment,1,4,0.0,0.15282361759310256,8.207947448155721
VCP -> PPB,Maintain current assignment,10,412,-0.04186046511627907,0.08642331138642037,8.17883588583792
CNF -> CFB,Maintain current assignment,7,76,-0.42857142857142855,0.14857246121740872,8.156648425617455
CNF -> CNF,Maintain current assignment,4,8,0.0,0.13417604569124814,8.127776617980228
SDU -> CNF,Maintain current assignment,17,1269,-0.0896700143472023,-0.003517595178775015,8.117860633911057
VCP -> UNA,Maintain current assignment,4,13,0.08333333333333333,-0.035061850481647935,8.055932658179
BEL -> REC,Maintain current assignment,21,1016,-0.012633624878522836,0.002003626273465213,8.01212912671465
POA -> CNF,Maintain current assignment,13,434,-0.0977130977130977,0.0023238301298784737,7.925364591224648
CNF -> SJP,Maintain current assignment,13,523,-0.018761726078799248,0.002178429679360867,7.874265829528398
ARU -> VCP,Review smaller aircraft,1,21,-0.27586206896551724,0.10300989057507752,7.857776471124215
CMG -> VCP,Maintain current assignment,7,90,-0.01098901098901099,-0.006755802024393923,7.839507168861594
BSB -> CNF,Maintain current assignment,21,1496,-0.03732303732303732,-0.003025474657432856,7.81160089496274
CFB -> CNF,Maintain current assignment,8,101,-0.36875,0.0915370710976655,7.80085569267094
SSA -> VCP,Maintain current assignment,23,2267,-0.033674339300937765,-0.0009196819403493029,7.77014618781326
AJU -> REC,Maintain current assignment,16,1003,-0.078125,0.060442118684209255,7.746083045639272
GYN -> VCP,Maintain current assignment,21,1967,-0.06333333333333334,-0.004230992493584856,7.530125006061176
CGB -> CNF,Current seasonal downgauge appears justified,2,34,-0.5641025641025641,-0.1404486723864415,7.5236217268590195
CNF -> UBA,Strong review for smaller aircraft,1,11,-0.56,0.09879056759314697,7.508047008867093
JPA -> CNF,Current seasonal downgauge appears justified,4,52,-0.40909090909090906,-0.11173229279523292,7.5
CNF -> IOS,Current seasonal downgauge appears justified,4,31,-0.35416666666666663,-0.31114680422643387,7.5
VCP -> GYN,Maintain current assignment,22,1974,-0.03519061583577712,-0.004037356621292426,7.38389239772616
IGU -> VCP,Maintain current assignment,22,1008,-0.02514506769825919,-0.025126337686894096,7.383729321481183
XAP -> VCP,Maintain current assignment,19,777,-0.04895960832313342,-0.006098359490788009,7.3809906133652765
REC -> GIG,Maintain current assignment,21,2014,-0.05044790193305045,-0.0039056081591874866,7.274172657840732
VCP -> NVT,Maintain current assignment,16,933,-0.04405737704918033,0.016242656922191342,7.27373452126173
MOC -> CNF,Maintain current assignment,21,1990,-0.061763319189061756,-0.0008257480485568214,7.218889276228153
VDC -> CNF,Maintain current assignment,9,219,-0.09876543209876544,-0.00687828761924062,7.217750384656894
CNF -> EZE,Maintain current assignment,2,9,0.0,-1.1102230246251565e-16,7.1800976502762275
CNF -> MOC,Maintain current assignment,20,1927,-0.04603960396039604,-0.001845706509272994,7.1322106908639595
GIG -> REC,Maintain current assignment,20,1887,-0.037244897959183676,-0.0014512831089738966,6.9902276592905634
CNF -> FLN,Maintain current assignment,18,443,-0.015555555555555557,-0.00190503760749756,6.9825486688987874
CPV -> CNF,Strong review for smaller aircraft,4,19,-0.7361111111111112,0.21199689661298632,6.939099888027772
EZE -> CNF,Maintain current assignment,2,11,0.0,0.0,6.937190286627563
VCP -> PPB,Review smaller aircraft,3,78,-0.3953488372093023,0.2011400562605995,6.922380158811786
MGF -> CNF,Maintain current assignment,2,2,0.0,0.0,6.910810069877386
VCP -> FLN,Maintain current assignment,15,979,-0.06761904761904762,-0.01043859350711876,6.897158446488776
SJP -> CNF,Maintain current assignment,11,432,-0.018181818181818184,0.008585785948464632,6.878988288109812
CNF -> VDC,Strong review for smaller aircraft,1,9,-0.5,0.32472138251162735,6.832799187488638
SSA -> CNF,Maintain current assignment,22,2061,-0.013875598086124402,-0.0020807932021394537,6.804256765588781
VCP -> CGR,Maintain current assignment,21,1249,-0.040706605222734255,-0.00662058805740477,6.7535028906975905
BSB -> REC,Maintain current assignment,21,1175,-0.018379281537176276,-0.004096037300208646,6.738448713177947
BRC -> CNF,Maintain current assignment,3,15,-0.16666666666666666,-0.015918188222937755,6.703450565231808
CNF -> MCZ,Current seasonal downgauge appears justified,3,62,-0.5303030303030303,-0.0874812446883847,6.666666666666667
FLN -> VCP,Maintain current assignment,21,2034,-0.07755102040816327,-0.003629716411519076,6.572392266281371
CNF -> VIX,Maintain current assignment,19,1319,-0.06187766714082504,0.006872352256178052,6.559893234341506
REC -> AJU,Maintain current assignment,15,913,-0.10490196078431373,0.06982015437525083,6.539496897516947
MCZ -> CNF,Maintain current assignment,16,680,-0.05555555555555555,-0.00048771617742023954,6.5364983059814925
SJP -> CNF,Strong review for smaller aircraft,1,8,-0.8,0.12309469937919212,6.521121561240313
FLN -> CNF,Maintain current assignment,20,683,-0.07702702702702703,0.0042189387564935555,6.470441943410785
CPV -> CNF,Maintain current assignment,14,237,-0.05952380952380953,0.031124439674794824,6.415945905224601
REC -> POA,Strong review for smaller aircraft,3,19,-0.7246376811594203,0.2163370171136347,6.394711031287698
SLZ -> REC,Maintain current assignment,22,851,-0.008158508158508153,-0.0035086341486297895,6.381894293647618
FOR -> REC,Review smaller aircraft,1,66,-0.37735849056603776,0.12899736416421417,6.306601272109845
POA -> REC,Review smaller aircraft,1,18,-0.25,0.12358665694893427,6.229545657912293
REC -> BEL,Maintain current assignment,21,1022,-0.006802721088435374,0.0024967119799223277,6.191253305337315
REC -> CGH,Maintain current assignment,23,2281,-0.0371464753060363,-0.003460881054984429,6.1792950376895615
VCP -> UBA,Maintain current assignment,12,245,-0.05038759689922481,0.0029716886366605902,6.1220472396217955
GVR -> CNF,Maintain current assignment,19,977,-0.029791459781529295,-0.004240362456855254,6.119569511559895
VCP -> IGU,Maintain current assignment,19,814,-0.04795321637426901,-0.014827778344881522,6.104089839539935
CNF -> STM,Maintain current assignment,3,17,-0.19047619047619047,-0.00920252442013237,6.062511865884717
PLU -> CNF,Maintain current assignment,8,16,0.0,-0.06797904976409141,6.061626451247486
MAO -> VCP,Maintain current assignment,19,1403,-0.04101161995898838,-0.001133768764921076,6.030416314897564
UDI -> VCP,Review smaller aircraft,5,199,-0.396969696969697,0.10712457457507327,5.989874022673383
CNF -> GRU,Current seasonal downgauge appears justified,2,55,-0.5258620689655172,-0.071683492627138,5.979890443751922
BEL -> CNF,Maintain current assignment,19,1029,-0.0662431941923775,-0.0025104427576653405,5.951023945737863
VCP -> PMW,Maintain current assignment,19,362,-0.047368421052631574,-0.026804745364446693,5.933412499713494
PFB -> VCP,Maintain current assignment,23,494,-0.023715415019762844,-0.010767689739350262,5.931818141864489
UBA -> CNF,Strong review for smaller aircraft,1,11,-0.56,0.08427106885292186,5.927434979825641
GIG -> CNF,Maintain current assignment,17,1076,-0.16718266253869968,0.001646694740025036,5.908104422049295
THE -> CNF,Maintain current assignment,12,165,-0.23611111111111108,-0.014512872423902638,5.897140129837361
PLU -> VCP,Review smaller aircraft,1,2,-0.3333333333333333,0.09987540441214963,5.8389944368604745
PMW -> CNF,Maintain current assignment,14,204,-0.08928571428571429,0.0028881688409864823,5.787490951463062
CNF -> IOS,Maintain current assignment,5,58,-0.03333333333333333,-0.004580707731850509,5.78715130607519
IOS -> VCP,Maintain current assignment,19,453,-0.04631578947368421,-0.005621673352499673,5.773173615160267
CNF -> SDU,Maintain current assignment,15,986,-0.08703703703703704,0.0013913709033569505,5.767148410114838
CNF -> BEL,Maintain current assignment,21,1189,-0.05634920634920635,0.000594893490123542,5.74787690509461
UNA -> VCP,Maintain current assignment,4,11,-0.08333333333333333,-0.050760019928433556,5.663574797916126
GYN -> CNF,Maintain current assignment,20,1606,-0.0875,0.006175436449083801,5.626769704597522
GIG -> VCP,Maintain current assignment,15,901,-0.0898989898989899,-0.0008334809161246882,5.623742868985477
BPS -> VCP,Maintain current assignment,14,504,-0.09999999999999999,0.0018157787234871537,5.612856512378994
IMP -> CNF,Maintain current assignment,12,169,-0.17156862745098042,-0.011504809864915195,5.562765333195377
VCP -> BEL,Maintain current assignment,20,1530,-0.019230769230769225,0.000942183053219304,5.545255643462257
VCP -> MAO,Maintain current assignment,18,1259,-0.02854938271604938,-0.0010459221362429869,5.542440675568961
CNF -> IPN,Maintain current assignment,21,1805,-0.04497354497354497,-0.0027851816817776043,5.509239920008406
VCP -> PMW,Current seasonal downgauge appears justified,2,27,-0.32499999999999996,-0.07876660135086766,5.455139184623249
CNF -> GVR,Maintain current assignment,19,985,-0.039961013645224176,-0.00498228987734771,5.448685234839194
CNF -> MAB,Maintain current assignment,17,323,-0.05,0.04852924487344419,5.438300761369824
REC -> BSB,Maintain current assignment,22,1254,-0.03389830508474576,-0.002750828181037333,5.425071829288103
JPA -> CNF,Maintain current assignment,12,237,-0.10227272727272725,-0.009751649789214485,5.410724136166039
VCP -> IOS,Maintain current assignment,19,393,-0.05980861244019138,-0.01129256349256135,5.330377252921146
CNF -> BPS,Maintain current assignment,14,804,-0.04285714285714286,0.012518412289956888,5.310754643992808
REC -> PNZ,Strong review for smaller aircraft,1,10,-0.696969696969697,0.2796670174938577,5.302055182918347
CNF -> IGU,Strong review for smaller aircraft,2,2,-0.5,0.24200837130051486,5.296251644344792
CNF -> MCZ,Maintain current assignment,18,707,-0.10732323232323232,0.0013117156127292404,5.271965009563553
GPB -> VCP,Maintain current assignment,14,187,-0.04591836734693877,-0.0007988217084875122,5.267112221471754
THE -> VCP,Maintain current assignment,22,471,-0.026859504132231406,-0.010363379150722605,5.265703541438794
VCP -> PNZ,Maintain current assignment,16,259,-0.04779411764705883,0.008313015962071004,5.241418758092076
JTC -> VCP,Review smaller aircraft,2,51,-0.34615384615384615,0.08765612526177094,5.202332722276305
CNF -> VDC,Current seasonal downgauge appears justified,2,21,-0.4166666666666667,-0.23330551464657784,5.184164905489248
CAC -> VCP,Maintain current assignment,16,623,-0.026562500000000003,-0.03809474571662963,5.180850399594562
RAO -> CNF,Maintain current assignment,12,485,0.01041666666666667,0.0023475243757252484,5.16697285584917
VCP -> PVH,Maintain current assignment,2,2,0.0,0.0,5.1096013819706005
VCP -> PFB,Maintain current assignment,21,450,-0.025974025974025976,-0.005351611318704595,5.094382306003681
VCP -> XAP,Maintain current assignment,14,458,-0.0653061224489796,-0.019767146204749748,5.093859734306986
JTC -> VCP,Maintain current assignment,15,523,-0.105982905982906,0.012193731564714764,5.085583105309328
IPN -> CNF,Maintain current assignment,23,1959,-0.06402293358815098,-0.0010885533659815625,5.07531714360652
VCP -> CGB,Maintain current assignment,22,1974,-0.045454545454545456,0.005233061237110697,5.047348310350831
BRC -> VCP,Maintain current assignment,3,33,-0.21428571428571427,0.004031473194930893,5.040633280030334
REC -> FOR,Review smaller aircraft,1,68,-0.3644859813084112,0.08775567973859219,5.033881975385298
CNF -> CWB,Review smaller aircraft,1,18,-0.4857142857142857,0.06611933249538113,5.033740196755837
CNF -> CWB,Maintain current assignment,19,604,-0.09172932330827067,0.004676778918814003,5.0335460350906915
VCP -> FLN,Current seasonal downgauge appears justified,2,97,-0.30714285714285716,-0.07304524264840864,5.0
VCP -> UDI,Current seasonal downgauge appears justified,2,56,-0.5087719298245614,-0.19267124429795407,5.0
CNF -> JPA,Current seasonal downgauge appears justified,4,30,-0.6052631578947368,-0.12837687097622885,5.0
CXJ -> VCP,Current seasonal downgauge appears justified,2,27,-0.3571428571428571,-0.09848351633646961,5.0
VCP -> VCP,Maintain current assignment,4,16,0.0,-0.3047915764734987,5.0
IGU -> REC,Maintain current assignment,2,6,-0.4,-0.07632763142210038,5.0
REC -> IGU,Maintain current assignment,2,6,0.0,-0.05175628915638162,5.0
VCP -> FOR,Maintain current assignment,19,965,-0.02327935222672065,-0.004335795798395364,4.9938254842387195
MCZ -> REC,Maintain current assignment,14,1014,-0.1167247386759582,0.0004267954508026829,4.993371154311931
VCP -> SJP,Strong review for smaller aircraft,1,50,-0.5238095238095238,0.0928064544078858,4.954531791360334
VCP -> ROO,Maintain current assignment,11,89,-0.10101010101010101,0.027337630130736035,4.945796026735419
CKS -> CNF,Maintain current assignment,22,635,-0.0689149560117302,0.003310690300078119,4.941435863858417
VCP -> GPB,Maintain current assignment,14,185,-0.056122448979591844,0.0010074849649395752,4.881545853297621
REC -> GYN,Maintain current assignment,18,928,-0.07936507936507936,0.0010831246866968246,4.816244100539547
CGB -> CNF,Maintain current assignment,18,696,-0.008547008547008546,-0.0010139417969219633,4.802362245783376
CGR -> VCP,Maintain current assignment,20,1471,-0.080625,0.006023642256802448,4.75690033228763
PNZ -> VCP,Maintain current assignment,17,247,0.0020283975659229217,-0.005553734796137226,4.746924747898871
ASU -> VCP,Maintain current assignment,6,18,-0.14285714285714288,0.0032235352167118447,4.740490676094622
MAB -> CNF,Maintain current assignment,22,463,-0.04338842975206611,0.04633114773692031,4.698358592788677
CNF -> BSB,Maintain current assignment,18,685,-0.07181571815718157,0.003974090770954171,4.689847313331746
ROO -> VCP,Maintain current assignment,19,293,-0.09287925696594428,-0.03330056357739672,4.680604121834056
POA -> REC,Maintain current assignment,7,105,-0.375,0.08456224593333142,4.653514191711002
REC -> PAV,Maintain current assignment,6,59,-0.016666666666666663,0.007852619080331828,4.5986824372882795
VCP -> SLZ,Maintain current assignment,21,437,-0.054112554112554105,-0.00015427541079947513,4.5793514217911975
CWB -> REC,Strong review for smaller aircraft,1,1,-0.75,0.08801934727783967,4.555150955231492
CNF -> GRU,Maintain current assignment,14,723,-0.10960591133004925,0.005557985118410595,4.537308881933361
CNF -> RAO,Maintain current assignment,14,530,-0.0652557319223986,0.00552977304952952,4.5223692906865685
VCP -> JPR,Maintain current assignment,8,37,-0.07500000000000001,-0.008399624662398575,4.513278837485149
JJD -> CNF,Strong review for smaller aircraft,1,5,-0.5,0.06583976953576748,4.491737265928779
CNF -> GIG,Maintain current assignment,16,974,-0.1426056338028169,0.0038410005496231085,4.453014747005522
SLZ -> CNF,Maintain current assignment,20,427,-0.02954545454545454,-0.0020445345836640283,4.42461528794318
PAV -> REC,Maintain current assignment,6,60,0.0,0.008287869922047499,4.410035287810188
RBR -> CNF,Maintain current assignment,13,253,-0.07326007326007325,0.0010464674933756627,4.39888312328621
