Route,MonthStart,Flights,AvgTOW_kg,MedianTOW_kg,PrimaryAircraft,TowRegime
BVB -> VCP,2024-11-01,7,71657.28571428571,71852.0,A320,Outside Normal Regimes
BVB -> VCP,2024-12-01,5,72819.2,72687.0,A320,A321
BVB -> VCP,2025-01-01,3,72330.33333333333,72700.0,A320,Outside Normal Regimes
BVB -> VCP,2025-02-01,4,71815.25,71741.0,A320,Outside Normal Regimes
BVB -> VCP,2025-03-01,2,72014.5,72014.5,A320,Outside Normal Regimes
BVH -> VCP,2025-03-01,6,53871.833333333336,53748.0,E2,E2
BVH -> VCP,2025-04-01,7,52426.142857142855,52177.0,E2,E2
BVH -> VCP,2025-05-01,7,54338.142857142855,54696.0,E2,E2
BVH -> VCP,2025-06-01,7,53484.57142857143,54750.0,E2,E2
BVH -> VCP,2025-07-01,8,53828.375,53937.0,E2,E2
BVH -> VCP,2025-08-01,5,54971.0,55147.0,E2,E2
BVH -> VCP,2025-09-01,8,54275.75,53923.5,E2,E2
BVH -> VCP,2025-10-01,6,54012.333333333336,53610.5,E2,E2
BVH -> VCP,2025-11-01,3,54687.666666666664,54486.0,E2,E2
BYO -> CNF,2024-10-01,1,36929.0,36929.0,E1,Outside Normal Regimes
BYO -> VCP,2024-01-01,12,46201.416666666664,45944.0,E1,E1
BYO -> VCP,2024-02-01,11,43584.818181818184,44399.0,E1,E1
BYO -> VCP,2024-03-01,6,44886.5,45040.0,E1,E1
BYO -> VCP,2024-04-01,12,44780.666666666664,45333.0,E1,E1
BYO -> VCP,2024-05-01,10,44724.8,44967.0,E1,E1
BYO -> VCP,2024-06-01,12,43869.916666666664,44504.5,E1,E1
BYO -> VCP,2024-07-01,21,43440.71428571428,44270.0,E1,E1
BYO -> VCP,2024-08-01,10,44226.2,44789.0,E1,E1
BYO -> VCP,2024-09-01,12,44005.833333333336,44878.0,E1,E1
BYO -> VCP,2024-10-01,12,44652.833333333336,44901.5,E1,E1
BYO -> VCP,2024-11-01,11,42630.545454545456,43928.0,E1,E1
BYO -> VCP,2024-12-01,12,43307.416666666664,44162.0,E1,E1
BYO -> VCP,2025-01-01,11,44188.90909090909,44646.0,E1,E1
BYO -> VCP,2025-02-01,12,45434.416666666664,46073.5,E1,E1
BYO -> VCP,2025-03-01,9,50807.333333333336,51295.0,E2,E2
BYO -> VCP,2025-04-01,12,50151.666666666664,51653.5,E2,E2
BYO -> VCP,2025-05-01,11,49923.454545454544,50276.0,E2,E2
BYO -> VCP,2025-06-01,9,48456.22222222222,49445.0,E2,Outside Normal Regimes
BYO -> VCP,2025-07-01,12,49505.75,50713.5,E2,E2
BYO -> VCP,2025-08-01,10,50071.0,51130.5,E2,E2
BYO -> VCP,2025-09-01,12,49689.083333333336,50374.0,E2,E2
BYO -> VCP,2025-10-01,10,50810.4,51102.0,E2,E2
BYO -> VCP,2025-11-01,4,50200.5,50078.5,E2,E2
CAC -> CNF,2024-10-01,1,50135.0,50135.0,E2,E2
CAC -> VCP,2024-01-01,32,44277.71875,47707.0,E2,E1
CAC -> VCP,2024-02-01,32,39723.65625,45379.5,E2,Outside Normal Regimes
CAC -> VCP,2024-03-01,35,45174.171428571426,45744.0,E2,E1
CAC -> VCP,2024-04-01,28,43525.857142857145,45182.0,E1,E1
CAC -> VCP,2024-05-01,35,51117.37142857143,51185.0,E2,E2
CAC -> VCP,2024-06-01,46,48722.32608695652,51648.0,E2,Outside Normal Regimes
CAC -> VCP,2024-07-01,38,49494.57894736842,51694.0,E2,E2
CAC -> VCP,2024-08-01,60,48002.9,49229.5,E2,Outside Normal Regimes
CAC -> VCP,2024-09-01,50,47480.04,48015.5,E2,Outside Normal Regimes
CAC -> VCP,2024-10-01,47,48178.59574468085,49817.0,E2,Outside Normal Regimes
CAC -> VCP,2024-11-01,44,41828.86363636364,46664.0,E2,E1
CAC -> VCP,2024-12-01,40,39828.0,43846.5,E1,Outside Normal Regimes
CAC -> VCP,2025-01-01,37,42421.59459459459,43550.0,E1,E1
CAC -> VCP,2025-02-01,43,48205.767441860466,49703.0,E2,Outside Normal Regimes
CAC -> VCP,2025-03-01,36,49640.5,51491.5,E2,E2
CAC -> VCP,2025-04-01,41,49108.243902439026,51357.0,E2,Outside Normal Regimes
CAC -> VCP,2025-05-01,47,50495.48936170213,51735.0,E2,E2
CAC -> VCP,2025-06-01,36,46891.444444444445,45491.5,E1,Outside Normal Regimes
CAC -> VCP,2025-07-01,34,46383.58823529412,44616.0,E1,Outside Normal Regimes
CAC -> VCP,2025-08-01,51,50955.313725490196,52180.0,E2,E2
CAC -> VCP,2025-09-01,52,49862.519230769234,50430.5,E2,E2
CAC -> VCP,2025-10-01,54,49440.77777777778,50703.5,E2,E2
CAC -> VCP,2025-11-01,19,49472.68421052631,50538.0,E2,E2
CAU -> REC,2024-07-01,3,21099.0,20944.0,ATR,ATR
CAU -> REC,2024-08-01,6,19038.0,18726.0,ATR,ATR
CAU -> REC,2024-09-01,4,16947.5,16963.5,ATR,Outside Normal Regimes
CAU -> REC,2024-10-01,8,16433.25,16600.5,ATR,Outside Normal Regimes
CAU -> REC,2024-11-01,3,16397.0,16343.0,ATR,Outside Normal Regimes
CAU -> REC,2024-12-01,3,16586.666666666668,16469.0,ATR,Outside Normal Regimes
CAU -> REC,2025-01-01,2,16425.0,16425.0,ATR,Outside Normal Regimes
CAW -> VCP,2024-01-01,22,20154.31818181818,20317.0,ATR,ATR
CAW -> VCP,2024-02-01,34,19236.470588235294,19176.5,ATR,ATR
CAW -> VCP,2024-03-01,24,19613.416666666668,19599.5,ATR,ATR
CAW -> VCP,2024-04-01,32,19531.21875,19480.0,ATR,ATR
CAW -> VCP,2024-05-01,25,20748.36,20756.0,ATR,ATR
CAW -> VCP,2024-06-01,25,19867.76,19959.0,ATR,ATR
CAW -> VCP,2024-07-01,29,19543.96551724138,19286.0,ATR,ATR
CAW -> VCP,2024-08-01,21,19307.714285714286,18943.0,ATR,ATR
CAW -> VCP,2024-09-01,18,19449.0,19169.0,ATR,ATR
CAW -> VCP,2024-10-01,24,19846.25,19728.5,ATR,ATR
CAW -> VCP,2024-11-01,17,19941.529411764706,20030.0,ATR,ATR
CAW -> VCP,2024-12-01,17,19572.529411764706,19225.0,ATR,ATR
CAW -> VCP,2025-01-01,23,18995.0,18847.0,ATR,ATR
CAW -> VCP,2025-02-01,25,18561.24,18431.0,ATR,Outside Normal Regimes
CAW -> VCP,2025-03-01,3,19251.0,19395.0,ATR,ATR
CFB -> CNF,2024-01-01,29,22848.689655172413,21702.0,ATR,Outside Normal Regimes
CFB -> CNF,2024-02-01,23,20972.0,21228.0,ATR,ATR
CFB -> CNF,2024-03-01,20,20742.9,20964.5,ATR,ATR
CFB -> CNF,2024-04-01,20,20581.5,21000.0,ATR,ATR
CFB -> CNF,2024-05-01,27,20444.037037037036,20700.0,ATR,ATR
CFB -> CNF,2024-06-01,27,19537.14814814815,18768.0,ATR,ATR
CFB -> CNF,2024-07-01,25,19877.04,20114.0,ATR,ATR
CFB -> CNF,2024-08-01,8,21177.25,21312.5,ATR,ATR
CFB -> CNF,2024-09-01,5,21298.8,21398.0,ATR,ATR
CFB -> CNF,2024-10-01,3,27579.0,21118.0,ATR,Outside Normal Regimes
CFB -> CNF,2024-11-01,4,21168.25,21357.0,ATR,ATR
CFB -> CNF,2024-12-01,19,38403.73684210526,38590.0,E1,Outside Normal Regimes
CFB -> CNF,2025-01-01,36,43905.583333333336,44203.0,E1,E1
CFB -> CNF,2025-02-01,5,24466.0,20776.0,ATR,Outside Normal Regimes
CFB -> CNF,2025-03-01,2,20503.0,20503.0,ATR,ATR
CFB -> VCP,2024-12-01,1,15978.0,15978.0,ATR,Outside Normal Regimes
CFB -> VCP,2025-04-01,1,49897.0,49897.0,A320,E2
CGB -> CNF,2024-01-01,15,46872.13333333333,47026.0,E1,Outside Normal Regimes
CGB -> CNF,2024-02-01,28,55039.25,55873.5,A320,E2
CGB -> CNF,2024-03-01,33,60879.121212121216,61982.0,A320,Outside Normal Regimes
CGB -> CNF,2024-04-01,39,59830.820512820515,62333.0,A320,Outside Normal Regimes
CGB -> CNF,2024-05-01,36,57995.583333333336,59804.5,A320,Outside Normal Regimes
CGB -> CNF,2024-06-01,43,57673.46511627907,57765.0,A320,Outside Normal Regimes
CGB -> CNF,2024-07-01,34,62001.617647058825,64022.0,A320,A320
CGB -> CNF,2024-08-01,37,60174.35135135135,63444.0,A320,Outside Normal Regimes
CGB -> CNF,2024-09-01,36,59632.555555555555,62482.0,A320,Outside Normal Regimes
CGB -> CNF,2024-10-01,35,61063.02857142857,64092.0,A320,Outside Normal Regimes
CGB -> CNF,2024-11-01,39,52985.64102564102,53698.0,E2,E2
CGB -> CNF,2024-12-01,38,52982.13157894737,54225.0,E2,E2
CGB -> CNF,2025-01-01,48,51970.583333333336,53182.5,E2,E2
CGB -> CNF,2025-02-01,42,50596.0,53002.0,E2,E2
CGB -> CNF,2025-03-01,48,57061.0625,59899.5,A320,Outside Normal Regimes
CGB -> CNF,2025-04-01,39,62311.666666666664,63046.0,A320,A320
CGB -> CNF,2025-05-01,43,61476.11627906977,62068.0,A320,A320
CGB -> CNF,2025-06-01,42,60996.80952380953,61722.5,A320,Outside Normal Regimes
CGB -> CNF,2025-07-01,53,60984.41509433962,62833.0,A320,Outside Normal Regimes
CGB -> CNF,2025-08-01,36,52399.97222222222,53383.5,E2,E2
CGB -> CNF,2025-09-01,58,51654.34482758621,53034.5,E2,E2
CGB -> CNF,2025-10-01,55,51360.4,52415.0,E2,E2
CGB -> CNF,2025-11-01,19,52274.47368421053,53463.0,E2,E2
CGB -> REC,2025-02-01,1,44445.0,44445.0,E2,E1
CGB -> REC,2025-07-01,1,52599.0,52599.0,A320,E2
CGB -> VCP,2024-01-01,87,61106.58620689655,63038.0,A320,Outside Normal Regimes
CGB -> VCP,2024-02-01,67,60018.10447761194,60782.0,A320,Outside Normal Regimes
CGB -> VCP,2024-03-01,79,61009.759493670885,62545.0,A320,Outside Normal Regimes
CGB -> VCP,2024-04-01,90,60813.944444444445,63297.5,A320,Outside Normal Regimes
CGB -> VCP,2024-05-01,103,61138.21359223301,62519.0,A320,Outside Normal Regimes
CGB -> VCP,2024-06-01,106,60074.8679245283,62409.5,A320,Outside Normal Regimes
CGB -> VCP,2024-07-01,113,60205.433628318584,62192.0,A320,Outside Normal Regimes
CGB -> VCP,2024-08-01,107,60523.04672897196,63780.0,A320,Outside Normal Regimes
CGB -> VCP,2024-09-01,91,60404.41758241758,64211.0,A320,Outside Normal Regimes
CGB -> VCP,2024-10-01,91,62086.82417582418,64994.0,A320,A320
CGB -> VCP,2024-11-01,90,63489.955555555556,65513.0,A320,A320
CGB -> VCP,2024-12-01,91,63202.81318681319,65993.0,A320,A320
CGB -> VCP,2025-01-01,97,63285.18556701031,64999.0,A320,A320
CGB -> VCP,2025-02-01,80,60076.275,63269.0,A320,Outside Normal Regimes
CGB -> VCP,2025-03-01,103,59204.45631067961,61562.0,A320,Outside Normal Regimes
CGB -> VCP,2025-04-01,87,58854.28735632184,60478.0,A320,Outside Normal Regimes
CGB -> VCP,2025-05-01,118,60389.05084745763,62418.5,A320,Outside Normal Regimes
CGB -> VCP,2025-06-01,98,57916.37755102041,58938.0,A320,Outside Normal Regimes
CGB -> VCP,2025-07-01,112,57516.82142857143,60807.0,A320,Outside Normal Regimes
CGB -> VCP,2025-08-01,103,63341.40776699029,65132.0,A320,A320
CGB -> VCP,2025-09-01,122,60476.270491803276,62073.0,A320,Outside Normal Regimes
CGB -> VCP,2025-10-01,108,60608.43518518518,61390.0,A320,Outside Normal Regimes
CGB -> VCP,2025-11-01,39,60472.05128205128,61441.0,A320,Outside Normal Regimes
CGH -> CNF,2024-01-01,118,44098.245762711864,43481.0,E1,E1
CGH -> CNF,2024-02-01,106,43348.07547169811,43803.5,E1,E1
CGH -> CNF,2024-03-01,98,46015.11224489796,44860.5,E1,E1
CGH -> CNF,2024-04-01,136,44221.80882352941,44227.0,E1,E1
CGH -> CNF,2024-05-01,148,45739.82432432433,44494.0,E1,E1
CGH -> CNF,2024-06-01,227,45014.845814977976,44465.0,E1,E1
CGH -> CNF,2024-07-01,168,47112.92857142857,44573.0,E1,Outside Normal Regimes
CGH -> CNF,2024-08-01,218,46549.605504587154,44516.5,E1,Outside Normal Regimes
CGH -> CNF,2024-09-01,215,50334.186046511626,49009.0,E1,E2
CGH -> CNF,2024-10-01,203,49406.71921182266,46535.0,E1,E2
CGH -> CNF,2024-11-01,122,51994.7868852459,51677.0,E1,E2
CGH -> CNF,2024-12-01,111,50241.72972972973,45942.0,E1,E2
CGH -> CNF,2025-01-01,109,48166.12844036697,45782.0,E1,Outside Normal Regimes
CGH -> CNF,2025-02-01,159,47391.50943396227,46850.0,E2,Outside Normal Regimes
CGH -> CNF,2025-03-01,118,48341.66949152543,44694.5,E1,Outside Normal Regimes
CGH -> CNF,2025-04-01,118,47631.71186440678,44564.0,E1,Outside Normal Regimes
CGH -> CNF,2025-05-01,156,48260.493589743586,44598.0,E1,Outside Normal Regimes
CGH -> CNF,2025-06-01,154,47941.77272727273,44647.0,E1,Outside Normal Regimes
CGH -> CNF,2025-07-01,190,47589.55263157895,44541.0,E1,Outside Normal Regimes
CGH -> CNF,2025-08-01,185,46914.86486486487,44374.0,E1,Outside Normal Regimes
CGH -> CNF,2025-09-01,185,47590.02702702703,44613.0,E1,Outside Normal Regimes
CGH -> CNF,2025-10-01,179,48821.88826815642,45034.0,E1,Outside Normal Regimes
CGH -> CNF,2025-11-01,66,48668.01515151515,45121.5,E1,Outside Normal Regimes
CGH -> REC,2024-01-01,89,65483.786516853936,67003.0,A320,A320
CGH -> REC,2024-02-01,78,64114.705128205125,64885.5,A320,A320
CGH -> REC,2024-03-01,82,66697.82926829268,67971.0,A320,A320
CGH -> REC,2024-04-01,100,66125.63,66664.0,A320,A320
CGH -> REC,2024-05-01,92,66368.53260869565,67512.5,A320,A320
CGH -> REC,2024-06-01,99,68071.45454545454,68626.0,A320,A320
CGH -> REC,2024-07-01,107,65910.15887850468,67091.0,A320,A320
CGH -> REC,2024-08-01,110,64882.1,65714.0,A320,A320
CGH -> REC,2024-09-01,114,66838.21052631579,68080.5,A320,A320
CGH -> REC,2024-10-01,105,67220.43809523809,68229.0,A320,A320
CGH -> REC,2024-11-01,86,67006.82558139534,67912.5,A320,A320
CGH -> REC,2024-12-01,105,67820.81904761905,68566.0,A320,A320
CGH -> REC,2025-01-01,105,65547.49523809523,66833.0,A320,A320
CGH -> REC,2025-02-01,104,65938.0,66854.0,A320,A320
CGH -> REC,2025-03-01,116,65207.25,66637.5,A320,A320
CGH -> REC,2025-04-01,94,65993.82978723405,67197.0,A320,A320
CGH -> REC,2025-05-01,105,66735.50476190477,67557.0,A320,A320
CGH -> REC,2025-06-01,110,67074.9,67713.0,A320,A320
CGH -> REC,2025-07-01,111,67499.03603603604,67700.0,A320,A320
CGH -> REC,2025-08-01,115,66219.67826086956,66742.0,A320,A320
CGH -> REC,2025-09-01,103,67319.00970873787,68025.0,A320,A320
CGH -> REC,2025-10-01,98,66772.0612244898,68109.0,A320,A320
CGH -> REC,2025-11-01,51,64081.64705882353,67412.0,A320,A320
CGH -> VCP,2024-01-01,1,34547.0,34547.0,E1,Outside Normal Regimes
CGH -> VCP,2024-02-01,1,40428.0,40428.0,E2,Outside Normal Regimes
CGH -> VCP,2024-03-01,1,49385.0,49385.0,A320,E2
CGH -> VCP,2024-04-01,2,37747.0,37747.0,E1,Outside Normal Regimes
CGH -> VCP,2024-05-01,3,48427.666666666664,48033.0,A320,Outside Normal Regimes
CGH -> VCP,2024-06-01,3,34527.333333333336,34350.0,E1,Outside Normal Regimes
CGH -> VCP,2024-07-01,5,41699.6,40822.0,A320,E1
CGH -> VCP,2024-08-01,5,42318.2,44467.0,E1,E1
CGH -> VCP,2024-09-01,4,47552.5,44998.0,A320,Outside Normal Regimes
CGH -> VCP,2024-10-01,2,44936.0,44936.0,E2,E1
CGH -> VCP,2024-11-01,5,39517.2,40171.0,E1,Outside Normal Regimes
CGH -> VCP,2024-12-01,4,44950.0,44665.5,A320,E1
CGH -> VCP,2025-02-01,1,48916.0,48916.0,A320,Outside Normal Regimes
CGH -> VCP,2025-03-01,2,42528.0,42528.0,A320,E1
CGH -> VCP,2025-04-01,3,41205.333333333336,40389.0,A320,E1
CGH -> VCP,2025-05-01,5,35643.6,34612.0,E1,Outside Normal Regimes
CGH -> VCP,2025-06-01,5,42649.6,39866.0,E1,E1
CGH -> VCP,2025-08-01,5,44570.6,48062.0,A320,E1
CGH -> VCP,2025-09-01,3,39724.0,34649.0,E1,Outside Normal Regimes
CGR -> CNF,2024-10-01,1,38381.0,38381.0,E1,Outside Normal Regimes
CGR -> REC,2024-12-01,5,69024.6,68828.0,A320,A320
CGR -> REC,2025-01-01,5,66002.0,64559.0,A320,A320
CGR -> VCP,2024-01-01,41,53291.560975609755,53146.0,E2,E2
CGR -> VCP,2024-02-01,56,49688.32142857143,50143.0,E2,E2
CGR -> VCP,2024-03-01,58,54183.53448275862,53152.0,E2,E2
CGR -> VCP,2024-04-01,66,53529.72727272727,53105.0,E2,E2
CGR -> VCP,2024-05-01,81,51865.96296296296,52483.0,E2,E2
CGR -> VCP,2024-06-01,83,58848.55421686747,63084.0,A320,Outside Normal Regimes
CGR -> VCP,2024-07-01,93,49683.51612903226,51233.0,E2,E2
CGR -> VCP,2024-08-01,110,54958.24545454545,54035.5,A320,E2
CGR -> VCP,2024-09-01,73,56315.38356164384,59145.0,A320,Outside Normal Regimes
CGR -> VCP,2024-10-01,82,52761.09756097561,52466.5,E2,E2
CGR -> VCP,2024-11-01,65,56764.95384615385,62198.0,A320,Outside Normal Regimes
CGR -> VCP,2024-12-01,80,51703.8375,52282.5,E2,E2
CGR -> VCP,2025-01-01,85,50617.51764705883,51137.0,E2,E2
CGR -> VCP,2025-02-01,64,56448.546875,59268.5,A320,Outside Normal Regimes
CGR -> VCP,2025-03-01,77,52172.62337662338,51983.0,E2,E2
CGR -> VCP,2025-04-01,81,52962.17283950617,52372.0,E2,E2
CGR -> VCP,2025-05-01,91,54591.868131868134,52356.0,E2,E2
CGR -> VCP,2025-06-01,78,53959.307692307695,52553.0,A320,E2
CGR -> VCP,2025-07-01,82,53919.0,52277.5,E2,E2
CGR -> VCP,2025-08-01,79,51355.696202531646,51796.0,E2,E2
CGR -> VCP,2025-09-01,101,52984.514851485146,51882.0,E2,E2
CGR -> VCP,2025-10-01,89,52942.02247191011,52222.0,E2,E2
CGR -> VCP,2025-11-01,23,54334.52173913043,52619.0,E2,E2
CKS -> CNF,2024-01-01,13,55054.692307692305,54168.0,E2,E2
CKS -> CNF,2024-02-01,13,61992.692307692305,64096.0,A320,A320
CKS -> CNF,2024-03-01,19,63026.63157894737,64102.0,A320,A320
CKS -> CNF,2024-04-01,19,65510.05263157895,66409.0,A320,A320
CKS -> CNF,2024-05-01,28,65432.142857142855,65744.5,A320,A320
CKS -> CNF,2024-06-01,26,65216.42307692308,65806.5,A320,A320
CKS -> CNF,2024-07-01,33,64950.545454545456,65095.0,A320,A320
CKS -> CNF,2024-08-01,28,64886.57142857143,65958.5,A320,A320
CKS -> CNF,2024-09-01,30,65846.63333333333,66800.5,A320,A320
CKS -> CNF,2024-10-01,31,64330.096774193546,65655.0,A320,A320
CKS -> CNF,2024-11-01,35,64472.25714285715,66378.0,A320,A320
CKS -> CNF,2024-12-01,32,66054.21875,67375.0,A320,A320
CKS -> CNF,2025-01-01,37,64926.83783783784,65758.0,A320,A320
CKS -> CNF,2025-02-01,31,65020.0,65528.0,A320,A320
CKS -> CNF,2025-03-01,30,61109.666666666664,64189.0,A320,Outside Normal Regimes
CKS -> CNF,2025-04-01,26,60758.5,62869.0,A320,Outside Normal Regimes
CKS -> CNF,2025-05-01,33,60984.454545454544,64104.0,A320,Outside Normal Regimes
CKS -> CNF,2025-06-01,31,61427.6129032258,65508.0,A320,A320
CKS -> CNF,2025-07-01,36,57137.194444444445,54602.5,E2,Outside Normal Regimes
CKS -> CNF,2025-08-01,37,61780.94594594595,64139.0,A320,A320
CKS -> CNF,2025-09-01,36,61184.25,63345.5,A320,A320
CKS -> CNF,2025-10-01,34,62274.32352941176,64650.5,A320,A320
CKS -> CNF,2025-11-01,10,62854.4,65749.5,A320,A320
CLV -> CNF,2024-01-01,3,21526.333333333332,21582.0,ATR,ATR
CLV -> CNF,2024-02-01,6,21022.666666666668,20996.5,ATR,ATR
CLV -> CNF,2024-03-01,7,21109.571428571428,20983.0,ATR,ATR
CLV -> CNF,2024-04-01,7,21079.428571428572,21130.0,ATR,ATR
CLV -> CNF,2024-05-01,7,20827.714285714286,20849.0,ATR,ATR
CLV -> CNF,2024-06-01,8,21284.375,21267.0,ATR,ATR
CLV -> CNF,2024-07-01,6,20891.5,20885.0,ATR,ATR
CLV -> CNF,2024-08-01,6,21031.333333333332,21332.0,ATR,ATR
CLV -> CNF,2024-09-01,4,21090.0,21102.0,ATR,ATR
CLV -> CNF,2024-10-01,7,20903.714285714286,21140.0,ATR,ATR
CLV -> CNF,2024-11-01,7,20851.714285714286,20797.0,ATR,ATR
CLV -> CNF,2024-12-01,6,19816.333333333332,19845.0,ATR,ATR
CLV -> CNF,2025-01-01,8,21257.0,21493.5,ATR,ATR
CLV -> CNF,2025-02-01,7,20619.714285714286,20837.0,ATR,ATR
CLV -> CNF,2025-03-01,6,23227.833333333332,20736.0,ATR,Outside Normal Regimes
CLV -> CNF,2025-07-01,9,20561.444444444445,21026.0,ATR,ATR
CLV -> VCP,2024-07-01,7,44483.142857142855,43284.0,E1,E1
CLV -> VCP,2024-08-01,2,42875.0,42875.0,E1,E1
CLV -> VCP,2025-02-01,1,35963.0,35963.0,E1,Outside Normal Regimes
CMG -> VCP,2024-01-01,1,42612.0,42612.0,E1,E1
CMG -> VCP,2025-02-01,12,48559.75,49470.5,E2,Outside Normal Regimes
CMG -> VCP,2025-03-01,17,50069.82352941176,51183.0,E2,E2
CMG -> VCP,2025-04-01,14,49345.642857142855,51319.5,E2,E2
CMG -> VCP,2025-05-01,16,50540.6875,51693.0,E2,E2
CMG -> VCP,2025-06-01,15,50802.4,51697.0,E2,E2
CMG -> VCP,2025-07-01,15,50600.6,50461.0,E2,E2
CMG -> VCP,2025-08-01,7,50933.0,51341.0,E2,E2
CMG -> VCP,2025-09-01,11,50820.90909090909,50494.0,E2,E2
CMG -> VCP,2025-10-01,1,53435.0,53435.0,E2,E2
CNF -> AAX,2024-01-01,15,20410.866666666665,20466.0,ATR,ATR
CNF -> AAX,2024-02-01,11,20056.81818181818,20477.0,ATR,ATR
CNF -> AAX,2024-03-01,13,19728.53846153846,19754.0,ATR,ATR
CNF -> AAX,2024-04-01,14,20325.64285714286,20447.5,ATR,ATR
CNF -> AAX,2024-05-01,17,19924.764705882353,19949.0,ATR,ATR
CNF -> AAX,2024-06-01,23,21238.347826086956,20820.0,ATR,ATR
CNF -> AAX,2024-07-01,17,20093.941176470587,20431.0,ATR,ATR
CNF -> AAX,2024-08-01,16,20594.375,20307.5,ATR,ATR
CNF -> AAX,2024-09-01,11,20233.090909090908,20066.0,ATR,ATR
CNF -> AAX,2024-10-01,15,20029.866666666665,19890.0,ATR,ATR
CNF -> AAX,2024-11-01,11,20614.909090909092,20514.0,ATR,ATR
CNF -> AAX,2024-12-01,14,20994.285714285714,21211.0,ATR,ATR
CNF -> AAX,2025-01-01,15,20750.133333333335,20475.0,ATR,ATR
CNF -> AAX,2025-02-01,13,20896.846153846152,20813.0,ATR,ATR
CNF -> AAX,2025-03-01,11,20171.0,20199.0,ATR,ATR
CNF -> AAX,2025-04-01,8,21116.375,21176.0,ATR,ATR
CNF -> AAX,2025-05-01,10,21397.9,21523.0,ATR,ATR
CNF -> AAX,2025-06-01,10,21513.1,21998.5,ATR,ATR
CNF -> AAX,2025-07-01,13,21123.23076923077,21047.0,ATR,ATR
CNF -> AAX,2025-08-01,8,19981.0,20150.5,ATR,ATR
CNF -> AAX,2025-09-01,7,19679.285714285714,19534.0,ATR,ATR
CNF -> AAX,2025-10-01,7,20264.571428571428,20470.0,ATR,ATR
CNF -> AAX,2025-11-01,3,19312.0,19532.0,ATR,ATR
CNF -> AJU,2024-01-01,13,59967.0,61653.0,A320,Outside Normal Regimes
CNF -> AJU,2024-02-01,4,63491.5,63090.5,A320,A320
CNF -> AJU,2024-03-01,12,65843.66666666667,67257.0,A320,A320
CNF -> AJU,2024-04-01,8,65275.375,68728.0,A320,A320
CNF -> AJU,2024-05-01,7,55885.0,54701.0,E2,Outside Normal Regimes
CNF -> AJU,2024-06-01,7,57870.142857142855,55036.0,E2,Outside Normal Regimes
CNF -> AJU,2024-07-01,9,53055.11111111111,54369.0,E2,E2
CNF -> AJU,2024-08-01,8,57749.125,58048.0,A320,Outside Normal Regimes
CNF -> AJU,2024-09-01,15,62446.933333333334,63324.0,A320,A320
CNF -> AJU,2024-10-01,23,62501.608695652176,67419.0,A320,A320
CNF -> AJU,2024-11-01,29,61473.137931034486,66186.0,A320,A320
CNF -> AJU,2024-12-01,22,66549.72727272728,69021.5,A320,A320
CNF -> AJU,2025-01-01,31,64927.51612903226,67728.0,A320,A320
CNF -> AJU,2025-02-01,14,66889.0,68056.5,A320,A320
CNF -> AJU,2025-03-01,23,65658.47826086957,68906.0,A320,A320
CNF -> AJU,2025-04-01,21,67286.47619047618,68286.0,A320,A320
CNF -> AJU,2025-05-01,25,66952.52,67938.0,A320,A320
CNF -> AJU,2025-06-01,21,66436.66666666667,69067.0,A320,A320
CNF -> AJU,2025-07-01,16,60757.125,55940.0,E2,Outside Normal Regimes
CNF -> AJU,2025-08-01,21,65941.0,66621.0,A320,A320
CNF -> AJU,2025-09-01,22,67763.04545454546,69078.5,A320,A320
CNF -> AJU,2025-10-01,22,68318.18181818182,69042.5,A320,A320
CNF -> AJU,2025-11-01,9,68732.11111111111,69335.0,A320,A320
CNF -> ASU,2024-11-01,1,68318.0,68318.0,A320,A320
CNF -> ATM,2024-04-01,1,63966.0,63966.0,A320,A320
CNF -> BEL,2024-01-01,43,68122.02325581395,69497.0,A320,A320
CNF -> BEL,2024-02-01,43,65748.53488372093,65276.0,A320,A320
CNF -> BEL,2024-03-01,46,66737.56521739131,66479.5,A320,A320
CNF -> BEL,2024-04-01,43,68397.6511627907,69263.0,A320,A320
CNF -> BEL,2024-05-01,45,67461.6,68743.0,A320,A320
CNF -> BEL,2024-06-01,66,66564.19696969698,68004.0,A320,A320
CNF -> BEL,2024-07-01,59,68136.67796610169,69219.0,A320,A320
CNF -> BEL,2024-08-01,56,67332.03571428571,67867.5,A320,A320
CNF -> BEL,2024-09-01,51,69112.07843137255,69870.0,A320,A320
CNF -> BEL,2024-10-01,79,68423.26582278482,69881.0,A320,A320
CNF -> BEL,2024-11-01,72,69606.02777777778,70581.0,A320,A320
CNF -> BEL,2024-12-01,60,70019.36666666667,70772.5,A320,A320
CNF -> BEL,2025-01-01,54,69166.31481481482,70576.0,A320,A320
CNF -> BEL,2025-02-01,63,66514.33333333333,67340.0,A320,A320
CNF -> BEL,2025-03-01,67,65043.79104477612,64754.0,A320,A320
CNF -> BEL,2025-04-01,70,65525.0,65935.5,A320,A320
CNF -> BEL,2025-05-01,77,66174.64935064936,67736.0,A320,A320
CNF -> BEL,2025-06-01,70,67559.91428571429,68134.5,A320,A320
CNF -> BEL,2025-07-01,59,69699.93220338984,69824.0,A320,A320
CNF -> BEL,2025-08-01,68,67712.14705882352,68853.0,A320,A320
CNF -> BEL,2025-09-01,64,66463.03125,67535.5,A320,A320
CNF -> BEL,2025-10-01,64,65565.71875,65592.0,A320,A320
CNF -> BEL,2025-11-01,26,69114.26923076923,70715.5,A320,A320
